OrderID,OrderDate,CustomerID,ProductID,SalespersonID,Quantity,UnitPrice,Discount,Sales,Cost
O025948,2024-07-28 00:00:00,C0002,P066,S009,2,51.43,0.0,102.86,68.1
O025949,2024-07-09 00:00:00,C0601,P075,S019,4,9.52,0.0,38.08,31.12
O025950,2024-04-11 00:00:00,C0849,P096,S005,1,227.1,0.05,215.74,195.65
O025951,2024-02-29 00:00:00,C0944,P103,S015,8,220.66,0.0,1765.28,1340.72
O025952,2025-08-08 00:00:00,C0796,P079,S017,3,7.05,0.2,16.92,18.03
O025953,2025-07-09 00:00:00,C0967,P002,S013,2,669.52,0.15,1138.18,924.58
O025954,2025-08-10 00:00:00,C0799,P060,S002,3,10.84,0.1,29.27,25.83
O025955,2024-09-15 00:00:00,C0936,P025,S018,2,527.58,0.05,1002.4,844.48
O025956,2024-10-01 00:00:00,C0525,P003,S019,4,636.79,0.1,2292.44,1744.92
O025957,2024-03-10 00:00:00,C0723,P111,S013,1,254.32,0.1,228.89,172.45
O025958,2024-11-15 00:00:00,C0768,P021,S016,3,543.4,0.05,1548.69,1072.71
O025959,2025-09-22 00:00:00,C0688,P030,S001,4,425.03,0.0,1700.12,1351.48
O025960,2024-10-07 00:00:00,C0686,P041,S015,10,15.18,0.0,151.8,127.0
O025961,2025-07-09 00:00:00,C0939,P056,S017,1,10.91,0.1,9.82,8.71
O025962,2024-01-10 00:00:00,C0287,P073,S012,3,10.84,0.15,27.64,23.13
O025963,2024-02-22 00:00:00,C0381,P038,S011,2,72.16,0.02,141.43,95.4
O025964,2025-12-05 00:00:00,C0623,P096,S017,2,227.1,0.05,431.49,391.3
O025965,2025-07-23 00:00:00,C0775,P019,S014,2,203.88,0.1,366.98,353.96
O025966,2025-05-19 00:00:00,C0618,P116,S001,2,217.89,0.05,413.99,364.72
O025967,2025-05-21 00:00:00,C0240,P103,S004,2,220.66,0.0,441.32,335.18
O025968,2025-09-25 00:00:00,C0989,P072,S012,1,9.51,0.0,9.51,8.09
O025969,2024-04-29 00:00:00,C0655,P006,S013,5,707.84,0.0,3539.2,2350.5
O025970,2024-08-16 00:00:00,C0521,P088,S006,5,124.23,0.0,621.15,532.7
O025971,2024-12-11 00:00:00,C1054,P085,S003,1,121.06,0.0,121.06,86.99
O025972,2024-04-15 00:00:00,C0524,P075,S013,1,9.52,0.02,9.33,7.78
O025973,2025-01-01 00:00:00,C0194,P034,S007,2,50.6,0.05,96.14,82.76
O025974,2024-04-19 00:00:00,C1182,P052,S014,3,15.53,0.0,46.59,32.04
O025975,2024-08-01 00:00:00,C0460,P050,S014,3,15.66,0.05,44.63,38.58
O025976,2025-12-18 00:00:00,C1074,P074,S005,1,10.76,0.1,9.68,7.5
O025977,2025-02-09 00:00:00,C0621,P040,S016,3,55.46,0.2,133.1,132.36
O025978,2024-10-06 00:00:00,C0291,P049,S004,1,15.78,0.1,14.2,12.08
O025979,2025-07-23 00:00:00,C0452,P109,S008,1,162.13,0.05,154.02,140.35
O025980,2024-11-10 00:00:00,C1093,P055,S012,1,12.75,0.0,12.75,8.36
O025981,2024-12-15 00:00:00,C1134,P072,S018,4,9.51,0.1,34.24,32.36
O025982,2024-01-05 00:00:00,C0166,P110,S019,4,175.45,0.05,666.71,547.32
O025983,2024-10-25 00:00:00,C1185,P114,S014,1,241.45,0.02,236.62,196.63
O025984,2025-11-11 00:00:00,C1025,P068,S014,1,54.35,0.2,43.48,37.37
O025985,2025-06-18 00:00:00,C0778,P032,S011,1,58.79,0.0,58.79,39.11
O025986,2025-11-28 00:00:00,C0220,P013,S010,3,193.38,0.1,522.13,480.84
O025987,2025-08-01 00:00:00,C0704,P104,S012,1,145.32,0.05,138.05,123.67
O025988,2025-12-30 00:00:00,C0511,P063,S019,4,38.52,0.0,154.08,125.56
O025989,2024-01-27 00:00:00,C0150,P068,S014,3,54.35,0.15,138.59,112.11
O025990,2025-01-17 00:00:00,C1181,P115,S017,4,261.82,0.0,1047.28,779.56
O025991,2024-11-06 00:00:00,C0725,P045,S012,1,21.49,0.0,21.49,14.16
O025992,2025-03-30 00:00:00,C0117,P013,S015,3,193.38,0.15,493.12,480.84
O025993,2024-10-19 00:00:00,C0411,P081,S018,2,178.79,0.02,350.43,232.84
O025994,2025-12-07 00:00:00,C1008,P117,S009,2,222.64,0.0,445.28,374.2
O025995,2025-07-30 00:00:00,C0531,P021,S013,1,543.4,0.0,543.4,357.57
O025996,2024-06-10 00:00:00,C0594,P119,S010,1,269.54,0.0,269.54,213.25
O025997,2025-12-03 00:00:00,C0171,P065,S011,1,56.52,0.1,50.87,37.0
O025998,2024-06-08 00:00:00,C0134,P068,S006,3,54.35,0.0,163.05,112.11
O025999,2024-11-19 00:00:00,C1174,P116,S017,4,217.89,0.0,871.56,729.44
O026000,2024-09-09 00:00:00,C1143,P040,S017,10,55.46,0.2,443.68,441.2
O026001,2024-01-17 00:00:00,C0115,P090,S019,3,114.51,0.05,326.35,253.92
O026002,2024-12-16 00:00:00,C0660,P002,S006,5,669.52,0.0,3347.6,2311.45
O026003,2024-10-14 00:00:00,C0818,P081,S020,2,178.79,0.15,303.94,232.84
O026004,2024-07-02 00:00:00,C1057,P002,S015,4,669.52,0.15,2276.37,1849.16
O026005,2025-04-18 00:00:00,C0672,P001,S007,1,773.26,0.05,734.6,557.25
O026006,2025-02-08 00:00:00,C1043,P047,S018,3,23.85,0.05,67.97,46.59
O026007,2025-03-16 00:00:00,C0146,P045,S012,2,21.49,0.02,42.12,28.32
O026008,2025-07-20 00:00:00,C0018,P094,S012,3,348.32,0.05,992.71,698.67
O026009,2024-12-30 00:00:00,C0558,P107,S016,3,223.24,0.0,669.72,483.18
O026010,2025-09-16 00:00:00,C0318,P114,S004,4,241.45,0.15,820.93,786.52
O026011,2025-07-13 00:00:00,C0907,P075,S010,1,9.52,0.0,9.52,7.78
O026012,2024-05-10 00:00:00,C0405,P019,S001,6,203.88,0.0,1223.28,1061.88
O026013,2025-01-10 00:00:00,C0489,P081,S009,2,178.79,0.1,321.82,232.84
O026014,2025-10-13 00:00:00,C0642,P059,S014,1,11.75,0.05,11.16,8.28
O026015,2025-06-24 00:00:00,C1154,P064,S020,2,42.46,0.02,83.22,70.68
O026016,2025-02-25 00:00:00,C0087,P061,S005,1,39.86,0.0,39.86,31.07
O026017,2024-02-01 00:00:00,C0664,P106,S018,3,200.57,0.05,571.62,420.63
O026018,2025-04-07 00:00:00,C0467,P046,S001,1,23.72,0.05,22.53,15.64
O026019,2024-03-11 00:00:00,C0044,P116,S001,4,217.89,0.0,871.56,729.44
O026020,2024-02-05 00:00:00,C0978,P065,S007,6,56.52,0.1,305.21,222.0
O026021,2024-11-29 00:00:00,C1097,P083,S006,3,148.37,0.0,445.11,312.09
O026022,2025-09-12 00:00:00,C0208,P112,S012,3,287.93,0.1,777.41,604.8
O026023,2025-10-04 00:00:00,C0912,P098,S004,2,296.74,0.05,563.81,454.7
O026024,2025-07-13 00:00:00,C0842,P053,S012,1,13.81,0.0,13.81,9.72
O026025,2025-12-17 00:00:00,C0847,P025,S020,2,527.58,0.02,1034.06,844.48
O026026,2025-05-25 00:00:00,C0553,P017,S004,2,194.95,0.05,370.4,313.92
O026027,2025-03-24 00:00:00,C0385,P044,S009,2,16.8,0.0,33.6,25.24
O026028,2025-04-28 00:00:00,C0085,P080,S013,3,10.08,0.0,30.24,23.73
O026029,2025-07-10 00:00:00,C0042,P096,S009,2,227.1,0.1,408.78,391.3
O026030,2024-10-05 00:00:00,C0213,P004,S009,6,619.09,0.0,3714.54,3110.22
O026031,2024-09-24 00:00:00,C0634,P056,S001,4,10.91,0.05,41.46,34.84
O026032,2025-09-06 00:00:00,C0170,P113,S010,4,242.09,0.02,948.99,657.36
O026033,2025-07-26 00:00:00,C0824,P099,S019,6,262.29,0.0,1573.74,1325.1
O026034,2024-09-06 00:00:00,C0744,P113,S018,2,242.09,0.0,484.18,328.68
O026035,2025-09-01 00:00:00,C0414,P115,S016,6,261.82,0.15,1335.28,1169.34
O026036,2024-03-19 00:00:00,C0105,P012,S002,2,233.04,0.1,419.47,338.16
O026037,2024-11-03 00:00:00,C0621,P082,S003,1,127.99,0.05,121.59,89.13
O026038,2024-09-07 00:00:00,C0988,P067,S011,4,35.44,0.0,141.76,121.44
O026039,2024-08-06 00:00:00,C0473,P058,S006,4,12.84,0.1,46.22,36.6
O026040,2025-02-28 00:00:00,C0968,P096,S004,2,227.1,0.0,454.2,391.3
O026041,2025-08-04 00:00:00,C0344,P113,S004,3,242.09,0.05,689.96,493.02
O026042,2024-06-08 00:00:00,C0097,P056,S004,5,10.91,0.05,51.82,43.55
O026043,2024-01-16 00:00:00,C0780,P078,S002,1,8.04,0.05,7.64,6.27
O026044,2025-04-30 00:00:00,C1066,P058,S013,4,12.84,0.05,48.79,36.6
O026045,2025-03-18 00:00:00,C1061,P077,S009,2,7.98,0.05,15.16,13.3
O026046,2025-02-02 00:00:00,C1151,P117,S014,8,222.64,0.1,1603.01,1496.8
O026047,2025-08-15 00:00:00,C0130,P098,S005,1,296.74,0.0,296.74,227.35
O026048,2025-09-06 00:00:00,C0053,P028,S013,3,520.07,0.1,1404.19,1157.25
O026049,2025-12-02 00:00:00,C0684,P105,S004,4,152.91,0.05,581.06,514.8
O026050,2025-06-29 00:00:00,C1141,P064,S019,1,42.46,0.2,33.97,35.34
O026051,2025-04-26 00:00:00,C1198,P071,S004,5,7.96,0.05,37.81,32.65
O026052,2024-08-25 00:00:00,C0336,P014,S016,2,235.55,0.1,423.99,315.36
O026053,2024-06-11 00:00:00,C0451,P054,S014,1,12.38,0.0,12.38,8.79
O026054,2025-06-30 00:00:00,C0798,P037,S004,3,67.61,0.0,202.83,140.91
O026055,2025-09-21 00:00:00,C1097,P011,S002,1,238.21,0.0,238.21,164.63
O026056,2024-06-06 00:00:00,C0210,P103,S013,8,220.66,0.0,1765.28,1340.72
O026057,2025-01-23 00:00:00,C1171,P016,S001,2,219.21,0.1,394.58,372.88
O026058,2025-05-12 00:00:00,C0981,P086,S013,5,165.37,0.0,826.85,582.8
O026059,2025-10-14 00:00:00,C0082,P090,S014,3,114.51,0.0,343.53,253.92
O026060,2025-03-09 00:00:00,C1011,P074,S013,8,10.76,0.0,86.08,60.0
O026061,2024-01-10 00:00:00,C0770,P101,S020,3,242.55,0.0,727.65,479.01
O026062,2024-02-07 00:00:00,C1175,P014,S009,2,235.55,0.05,447.54,315.36
O026063,2025-04-29 00:00:00,C0252,P002,S011,1,669.52,0.02,656.13,462.29
O026064,2024-12-20 00:00:00,C1192,P103,S019,1,220.66,0.0,220.66,167.59
O026065,2025-03-28 00:00:00,C0058,P022,S018,6,536.59,0.0,3219.54,2422.62
O026066,2024-04-09 00:00:00,C0092,P036,S010,10,55.24,0.15,469.54,359.7
O026067,2024-04-15 00:00:00,C0538,P083,S009,1,148.37,0.0,148.37,104.03
O026068,2025-11-11 00:00:00,C0790,P065,S016,1,56.52,0.05,53.69,37.0
O026069,2025-09-27 00:00:00,C0201,P025,S012,1,527.58,0.05,501.2,422.24
O026070,2025-08-25 00:00:00,C0328,P029,S010,2,467.41,0.02,916.12,772.16
O026071,2024-09-09 00:00:00,C0468,P101,S017,2,242.55,0.05,460.84,319.34
O026072,2024-01-19 00:00:00,C0151,P063,S016,10,38.52,0.02,377.5,313.9
O026073,2024-03-11 00:00:00,C0212,P111,S009,2,254.32,0.0,508.64,344.9
O026074,2024-08-24 00:00:00,C0179,P068,S008,3,54.35,0.0,163.05,112.11
O026075,2025-10-28 00:00:00,C1145,P080,S014,4,10.08,0.2,32.26,31.64
O026076,2024-07-17 00:00:00,C1124,P041,S001,1,15.18,0.05,14.42,12.7
O026077,2025-07-16 00:00:00,C0755,P004,S016,4,619.09,0.0,2476.36,2073.48
O026078,2024-11-20 00:00:00,C0821,P061,S010,3,39.86,0.0,119.58,93.21
O026079,2024-04-06 00:00:00,C0165,P088,S018,6,124.23,0.05,708.11,639.24
O026080,2025-02-18 00:00:00,C0061,P049,S011,8,15.78,0.02,123.72,96.64
O026081,2025-04-25 00:00:00,C0453,P104,S008,3,145.32,0.0,435.96,371.01
O026082,2025-05-23 00:00:00,C1182,P084,S003,4,107.38,0.02,420.93,350.52
O026083,2024-06-26 00:00:00,C0574,P061,S001,10,39.86,0.0,398.6,310.7
O026084,2024-05-30 00:00:00,C0970,P066,S014,5,51.43,0.0,257.15,170.25
O026085,2024-08-23 00:00:00,C0444,P028,S004,3,520.07,0.0,1560.21,1157.25
O026086,2025-04-25 00:00:00,C0372,P106,S018,1,200.57,0.05,190.54,140.21
O026087,2024-09-20 00:00:00,C0975,P008,S010,2,670.58,0.1,1207.04,935.54
O026088,2024-06-30 00:00:00,C0566,P006,S018,5,707.84,0.05,3362.24,2350.5
O026089,2025-03-30 00:00:00,C0879,P095,S010,1,242.98,0.1,218.68,192.03
O026090,2024-12-11 00:00:00,C0872,P004,S008,6,619.09,0.05,3528.81,3110.22
O026091,2025-06-15 00:00:00,C0873,P062,S003,3,43.92,0.05,125.17,98.94
O026092,2024-03-17 00:00:00,C0812,P023,S009,4,619.05,0.15,2104.77,1607.76
O026093,2025-11-11 00:00:00,C0972,P082,S017,2,127.99,0.1,230.38,178.26
O026094,2025-11-22 00:00:00,C0556,P015,S018,2,229.18,0.0,458.36,352.26
O026095,2025-10-01 00:00:00,C0364,P032,S010,8,58.79,0.05,446.8,312.88
O026096,2024-01-14 00:00:00,C0615,P064,S020,3,42.46,0.0,127.38,106.02
O026097,2025-10-12 00:00:00,C0390,P046,S001,3,23.72,0.0,71.16,46.92
O026098,2024-03-03 00:00:00,C0052,P025,S002,6,527.58,0.02,3102.17,2533.44
O026099,2025-10-12 00:00:00,C0435,P008,S002,2,670.58,0.0,1341.16,935.54
O026100,2025-10-27 00:00:00,C0601,P002,S002,1,669.52,0.15,569.09,462.29
O026101,2024-09-16 00:00:00,C0625,P024,S001,1,516.82,0.1,465.14,367.32
O026102,2025-12-17 00:00:00,C0409,P034,S002,3,50.6,0.05,144.21,124.14
O026103,2024-11-19 00:00:00,C0871,P015,S016,4,229.18,0.0,916.72,704.52
O026104,2024-10-02 00:00:00,C0343,P062,S010,2,43.92,0.0,87.84,65.96
O026105,2024-05-07 00:00:00,C0778,P107,S016,3,223.24,0.0,669.72,483.18
O026106,2025-11-10 00:00:00,C0324,P086,S016,3,165.37,0.05,471.3,349.68
O026107,2025-02-15 00:00:00,C1184,P037,S014,1,67.61,0.05,64.23,46.97
O026108,2024-10-19 00:00:00,C0779,P053,S002,2,13.81,0.0,27.62,19.44
O026109,2024-10-16 00:00:00,C0669,P093,S003,5,219.94,0.1,989.73,930.2
O026110,2025-10-21 00:00:00,C0516,P116,S014,1,217.89,0.0,217.89,182.36
O026111,2025-12-11 00:00:00,C0908,P067,S020,3,35.44,0.05,101.0,91.08
O026112,2025-08-04 00:00:00,C0511,P024,S004,3,516.82,0.15,1317.89,1101.96
O026113,2024-01-31 00:00:00,C0964,P105,S013,4,152.91,0.02,599.41,514.8
O026114,2025-06-26 00:00:00,C0192,P062,S001,6,43.92,0.1,237.17,197.88
O026115,2024-12-20 00:00:00,C0985,P004,S004,6,619.09,0.2,2971.63,3110.22
O026116,2024-03-03 00:00:00,C1155,P031,S012,5,58.34,0.0,291.7,219.85
O026117,2025-08-23 00:00:00,C0292,P064,S014,2,42.46,0.0,84.92,70.68
O026118,2024-08-04 00:00:00,C0269,P097,S012,1,315.65,0.05,299.87,220.74
O026119,2025-04-24 00:00:00,,P103,S010,4,220.66,0.2,706.11,670.36
O026120,2025-04-11 00:00:00,C0488,P023,S006,4,619.05,0.05,2352.39,1607.76
O026121,2025-09-23 00:00:00,C0835,P087,S016,1,166.12,0.0,166.12,107.6
O026122,2024-01-27 00:00:00,C0229,P116,S007,4,217.89,0.0,871.56,729.44
O026123,2025-12-04 00:00:00,C0514,P096,S015,4,227.1,0.0,908.4,782.6
O026124,2025-10-02 00:00:00,C0844,P086,S008,3,165.37,0.0,496.11,349.68
O026125,2025-07-17 00:00:00,C1074,P096,S011,5,227.1,0.1,1021.95,978.25
O026126,2024-07-28 00:00:00,C0524,P067,S019,6,35.44,0.2,170.11,182.16
O026127,2024-11-03 00:00:00,C0091,P073,S008,1,10.84,0.15,9.21,7.71
O026128,2024-05-01 00:00:00,C0497,P064,S018,1,42.46,0.0,42.46,35.34
O026129,2024-05-19 00:00:00,C0772,P115,S002,1,261.82,,261.82,194.89
O026130,2024-05-19 00:00:00,C1051,P044,S011,6,16.8,0.0,100.8,75.72
O026131,2024-08-08 00:00:00,C1001,P094,S011,1,348.32,0.0,348.32,232.89
O026132,2025-02-28 00:00:00,C0912,P003,S020,2,636.79,0.0,1273.58,872.46
O026133,2024-01-05 00:00:00,C0199,P051,S006,1,13.09,0.05,12.44,10.66
O026134,2024-04-19 00:00:00,C0624,P110,S012,3,175.45,0.0,526.35,410.49
O026135,2024-01-20 00:00:00,C0692,P030,S012,2,425.03,0.05,807.56,675.74
O026136,2025-04-18 00:00:00,C0563,P096,S003,1,227.1,0.0,227.1,195.65
O026137,2025-04-25 00:00:00,C1108,P061,S020,3,39.86,0.0,119.58,93.21
O026138,2025-10-30 00:00:00,C1152,P017,S010,2,194.95,0.0,389.9,313.92
O026139,2025-10-04 00:00:00,C0253,P013,S009,2,193.38,0.0,386.76,320.56
O026140,2025-10-26 00:00:00,C1148,P015,S018,8,229.18,0.0,1833.44,1409.04
O026141,2024-09-15 00:00:00,C1016,P056,S002,2,10.91,0.02,21.38,17.42
O026142,2025-05-11 00:00:00,C0846,P037,S014,10,67.61,0.05,642.29,469.7
O026143,2025-01-26 00:00:00,C0458,P108,S001,5,189.06,0.0,945.3,652.3
O026144,2024-07-09 00:00:00,C0913,P092,S020,1,263.91,0.05,250.71,216.41
O026145,2025-12-20 00:00:00,C0704,P018,S017,2,282.48,0.0,564.96,394.4
O026146,2024-11-02 00:00:00,C1079,P061,S011,2,39.86,0.0,79.72,62.14
O026147,2025-09-04 00:00:00,C0854,P092,S008,4,263.91,0.15,897.29,865.64
O026148,2024-07-05 00:00:00,C1158,P079,S019,1,7.05,0.0,7.05,6.01
O026149,2025-10-02 00:00:00,C0504,P002,S005,1,669.52,0.0,669.52,462.29
O026150,2025-02-06 00:00:00,C0099,P001,S016,4,773.26,0.05,2938.39,2229.0
O026151,2024-05-19 00:00:00,C0591,P071,S009,4,7.96,0.15,27.06,26.12
O026152,2024-01-24 00:00:00,C1197,P111,S017,4,254.32,,1017.28,689.8
O026153,2025-05-05 00:00:00,C0787,P007,S015,2,780.87,0.0,1561.74,1092.68
O026154,2024-11-07 00:00:00,C0844,P020,S020,4,215.04,0.0,860.16,612.56
O026155,2024-11-25 00:00:00,C0751,P023,S013,3,619.05,0.02,1820.01,1205.82
O026156,2024-07-16 00:00:00,C0712,P039,S007,5,56.32,0.02,275.97,201.95
O026157,2024-02-06 00:00:00,C0074,P107,S018,4,223.24,0.0,892.96,644.24
O026158,2024-06-21 00:00:00,C0496,P114,S013,3,241.45,0.05,688.13,589.89
O026159,2025-06-12 00:00:00,C0104,P037,S015,3,67.61,0.15,172.41,140.91
O026160,2024-06-06 00:00:00,C0404,P088,S006,1,124.23,0.0,124.23,106.54
O026161,2024-07-05 00:00:00,C0864,P002,S011,3,669.52,0.1,1807.7,1386.87
O026162,2024-06-23 00:00:00,C0966,P062,S018,10,43.92,0.0,439.2,329.8
O026163,2025-03-25 00:00:00,C0269,P076,S008,8,8.13,0.1,58.54,46.8
O026164,2024-04-20 00:00:00,C0786,P104,S012,1,145.32,0.1,130.79,123.67
O026165,2024-11-07 00:00:00,C0272,P099,S005,2,262.29,0.05,498.35,441.7
O026166,2024-02-24 00:00:00,C0241,P008,S004,1,670.58,0.1,603.52,467.77
O026167,2024-04-09 00:00:00,C1152,P050,S016,4,15.66,0.05,59.51,51.44
O026168,2025-02-22 00:00:00,C0732,P010,S009,3,591.46,0.15,1508.22,1426.5
O026169,2025-03-17 00:00:00,C0238,P002,S005,6,669.52,0.05,3816.26,2773.74
O026170,2025-11-29 00:00:00,C0170,P019,S004,1,203.88,0.0,203.88,176.98
O026171,2025-07-24 00:00:00,C0060,P112,S003,3,287.93,0.05,820.6,604.8
O026172,2025-01-17 00:00:00,C0597,P032,S010,2,58.79,0.0,117.58,78.22
O026173,2024-07-29 00:00:00,C0122,P089,S007,3,146.02,0.15,372.35,338.04
O026174,2025-04-15 00:00:00,C0701,P086,S002,5,165.37,0.0,826.85,582.8
O026175,2025-03-08 00:00:00,C0521,P105,S010,5,152.91,0.05,726.32,643.5
O026176,2025-06-25 00:00:00,C0763,P064,S020,1,42.46,0.02,41.61,35.34
O026177,2025-05-10 00:00:00,C0250,P118,S020,5,199.53,0.0,997.65,829.3
O026178,2024-02-27 00:00:00,C0175,P052,S012,10,15.53,0.0,155.3,106.8
O026179,2024-12-27 00:00:00,C0121,P095,S012,4,242.98,0.0,971.92,768.12
O026180,2025-01-26 00:00:00,C0115,P094,S020,1,348.32,0.02,341.35,232.89
O026181,2025-08-30 00:00:00,C0087,P066,S016,1,51.43,0.05,48.86,34.05
O026182,2025-01-23 00:00:00,C0311,P039,S004,1,56.32,0.0,56.32,40.39
O026183,2025-08-04 00:00:00,C0961,P020,S011,10,215.04,0.1,1935.36,1531.4
O026184,2025-01-27 00:00:00,C0729,P011,S008,2,238.21,0.0,476.42,329.26
O026185,2024-05-30 00:00:00,C0301,P060,S003,6,10.84,0.02,63.74,51.66
O026186,2025-04-04 00:00:00,C1119,P048,S019,4,16.12,0.0,64.48,55.16
O026187,2024-07-16 00:00:00,C0914,P026,S012,2,497.47,0.05,945.19,836.78
O026188,2025-07-24 00:00:00,C0935,P092,S014,1,263.91,0.02,258.63,216.41
O026189,2025-06-02 00:00:00,C1079,P020,S016,2,215.04,0.1,387.07,306.28
O026190,2025-06-26 00:00:00,C0895,P057,S002,2,14.03,0.1,25.25,19.86
O026191,2024-07-16 00:00:00,C1149,P052,S007,3,15.53,0.02,45.66,32.04
O026192,2024-03-09 00:00:00,C0397,P118,S018,1,199.53,0.15,169.6,165.86
O026193,2025-06-25 00:00:00,C1028,P013,S005,3,193.38,0.05,551.13,480.84
O026194,2024-09-10 00:00:00,C0135,P103,S004,6,220.66,0.02,1297.48,1005.54
O026195,2025-02-16 00:00:00,C0361,P083,S013,1,148.37,0.02,145.4,104.03
O026196,2024-12-12 00:00:00,C1071,P095,S006,2,242.98,0.05,461.66,384.06
O026197,2024-02-10 00:00:00,C0161,P094,S017,6,348.32,0.02,2048.12,1397.34
O026198,2024-04-02 00:00:00,C0602,P093,S015,3,219.94,0.05,626.83,558.12
O026199,2024-02-21 00:00:00,C0409,P053,S016,1,13.81,0.0,13.81,9.72
O026200,2024-06-04 00:00:00,C0121,P070,S015,2,49.41,0.0,98.82,75.98
O026201,2024-01-28 00:00:00,C0284,P044,S003,1,16.8,0.05,15.96,12.62
O026202,2025-07-24 00:00:00,C0642,P109,S014,1,162.13,0.0,162.13,140.35
O026203,2024-10-14 00:00:00,C0757,P028,S004,4,520.07,0.1,1872.25,1543.0
O026204,2024-12-23 00:00:00,C0811,P071,S001,1,7.96,0.1,7.16,6.53
O026205,2024-12-06 00:00:00,C0158,P026,S020,2,497.47,0.0,994.94,836.78
O026206,2024-11-11 00:00:00,C0384,P045,S005,1,21.49,0.0,21.49,14.16
O026207,2025-07-19 00:00:00,C0125,P116,S014,4,217.89,0.02,854.13,729.44
O026208,2024-11-10 00:00:00,C0012,P024,S007,2,516.82,0.0,1033.64,734.64
O026209,2025-10-04 00:00:00,C0469,P107,S015,2,223.24,0.15,379.51,322.12
O026210,2025-05-01 00:00:00,C0746,P098,S009,1,296.74,0.1,267.07,227.35
O026211,2025-11-26 00:00:00,C0445,P044,S009,6,16.8,0.0,100.8,75.72
O026212,2025-05-28 00:00:00,C0049,P045,S002,5,21.49,0.05,102.08,70.8
O026213,2024-12-31 00:00:00,C0264,P001,S010,4,773.26,0.0,3093.04,2229.0
O026214,2024-04-20 00:00:00,C0520,P095,S014,5,242.98,0.1,1093.41,960.15
O026215,2025-06-29 00:00:00,C0427,P080,S015,10,10.08,0.2,80.64,79.1
O026216,2024-02-29 00:00:00,C0990,P118,S018,2,199.53,0.05,379.11,331.72
O026217,2025-05-31 00:00:00,C0718,P035,S012,5,60.9,0.0,304.5,229.05
O026218,2025-05-04 00:00:00,C1199,P048,S020,5,16.12,0.0,80.6,68.95
O026219,2024-08-08 00:00:00,C0211,P083,S013,2,148.37,0.05,281.9,208.06
O026220,2024-10-31 00:00:00,C0445,P041,S016,1,15.18,0.05,14.42,12.7
O026221,2024-11-11 00:00:00,C0105,P039,S003,3,56.32,0.15,143.62,121.17
O026222,2024-03-12 00:00:00,C0025,P021,S005,4,543.4,0.0,2173.6,1430.28
O026223,2025-08-19 00:00:00,C1109,P119,S012,3,269.54,0.0,808.62,639.75
O026224,2024-03-31 00:00:00,C0592,P058,S011,4,12.84,0.05,48.79,36.6
O026225,2024-09-10 00:00:00,C0792,P093,S010,1,219.94,0.05,208.94,186.04
O026226,2025-12-04 00:00:00,C0332,P079,S019,1,7.05,0.05,6.7,6.01
O026227,2024-04-29 00:00:00,C0062,P072,S010,2,9.51,0.05,18.07,16.18
O026228,2024-05-12 00:00:00,C1072,P038,S002,3,72.16,0.05,205.66,143.1
O026229,2024-04-27 00:00:00,C0791,P038,S011,1,72.16,0.0,72.16,47.7
O026230,2025-11-25 00:00:00,C0854,P059,S005,1,11.75,0.0,11.75,8.28
O026231,2025-04-30 00:00:00,C0641,P017,S001,10,194.95,0.1,1754.55,1569.6
O026232,2024-01-04 00:00:00,C0486,P065,S006,4,56.52,0.05,214.78,148.0
O026233,2025-03-13 00:00:00,C0507,P011,S001,2,238.21,0.05,452.6,329.26
O026234,2025-12-04 00:00:00,C0915,P034,S013,1,50.6,0.05,48.07,41.38
O026235,2024-04-28 00:00:00,C0273,P076,S010,1,8.13,0.02,7.97,5.85
O026236,2024-06-08 00:00:00,C0410,P003,S020,2,636.79,0.1,1146.22,872.46
O026237,2024-11-29 00:00:00,C0369,P006,S002,1,707.84,0.15,601.66,470.1
O026238,2024-01-14 00:00:00,C0627,P026,S010,1,497.47,0.0,497.47,418.39
O026239,2025-07-24 00:00:00,C1162,P091,S019,4,310.21,0.0,1240.84,990.36
O026240,2024-07-05 00:00:00,C1108,P097,S012,1,315.65,0.0,315.65,220.74
O026241,2025-07-14 00:00:00,C0654,P001,S008,5,773.26,0.0,3866.3,2786.25
O026242,2025-04-15 00:00:00,C0241,P034,S013,8,50.6,0.1,364.32,331.04
O026243,2024-10-19 00:00:00,C1129,P007,S006,2,780.87,0.05,1483.65,1092.68
O026244,2025-05-18 00:00:00,C0376,P002,S018,1,669.52,0.02,656.13,462.29
O026245,2025-07-02 00:00:00,C0428,P114,S014,3,241.45,0.05,688.13,589.89
O026246,2025-09-05 00:00:00,C1063,P051,S006,8,13.09,0.1,94.25,85.28
O026247,2025-05-30 00:00:00,C0316,P096,S002,4,227.1,0.1,817.56,782.6
O026248,2025-11-08 00:00:00,C0555,P082,S013,1,127.99,0.1,115.19,89.13
O026249,2025-10-06 00:00:00,C1101,P054,S018,5,12.38,0.0,61.9,43.95
O026250,2025-10-03 00:00:00,C0382,P091,S019,3,310.21,,930.63,742.77
O026251,2025-04-06 00:00:00,C0750,P030,S014,2,425.03,0.0,850.06,675.74
O026252,2024-06-27 00:00:00,C0045,P050,S019,1,15.66,0.05,14.88,12.86
O026253,2024-11-11 00:00:00,C1195,P046,S017,2,23.72,0.0,47.44,31.28
O026254,2025-07-23 00:00:00,C0503,P069,S008,4,45.42,0.05,172.6,154.92
O026255,2024-07-03 00:00:00,C0805,P026,S017,2,497.47,0.15,845.7,836.78
